jaccard,order,Predicted
0.9764705882352941,101,False
0.75,102,False
0.8974358974358975,103,False
1.0,104,False
0.002020493577716842,105,False
0.9310344827586207,106,False
0.34375,107,False
1.0,108,False
0.48484848484848486,109,False
0.9803921568627451,110,False
1.0,111,False
0.9714285714285714,112,False
0.9107142857142857,113,False
0.9259259259259259,114,False
0.7857142857142857,115,False
0.896551724137931,116,False
0.9038461538461539,117,False
0.8709677419354839,118,False
0.6078431372549019,119,False
1.0,120,False
0.8823529411764706,121,False
0.9649122807017544,122,False
0.9873417721518988,123,False
1.0,124,False
0.9838709677419355,125,False
0.9473684210526315,126,False
1.0,127,False
0.56,128,False
0.9318181818181818,129,False
0.6829268292682927,130,False
0.9883720930232558,131,False
0.6363636363636364,132,False
0.98,133,False
0.7904761904761904,134,False
0.8208955223880597,135,False
0.95,136,False
0.9887640449438202,137,False
0.9645390070921985,138,False
0.9436619718309859,139,False
1.0,140,False
0.9666666666666667,141,False
0.9753086419753086,142,False
1.0,143,False
0.9761904761904762,144,False
0.96,145,False
0.9027777777777778,146,False
0.5,147,False
0.8421052631578947,148,False
0.8793103448275862,149,False
0.9047619047619048,150,False
0.9310344827586207,151,False
0.92,152,False
1.0,153,False
0.9230769230769231,154,False
0.9545454545454546,155,False
0.8421052631578947,156,False
0.9506172839506173,157,False
0.3409090909090909,158,False
0.9565217391304348,159,False
0.9830508474576272,160,False
1.0,161,False
0.9615384615384616,162,False
0.8888888888888888,163,False
0.9864864864864865,164,False
1.0,165,False
0.9777777777777777,166,False
1.0,167,False
0.9776119402985075,168,False
0.95,169,False
0.8181818181818182,170,False
0.9333333333333333,171,False
0.9259259259259259,172,False
0.7878787878787878,173,False
0.8666666666666667,174,False
0.5517241379310345,175,False
0.9444444444444444,176,False
0.631578947368421,177,False
0.3181818181818182,178,False
0.922077922077922,179,False
0.9824561403508771,180,False
0.8653846153846154,181,False
1.0,182,False
1.0,183,False
0.9347826086956522,184,False
0.9861111111111112,185,False
0.6097560975609756,186,False
0.9767441860465116,187,False
0.9910714285714286,188,False
0.7850467289719626,189,False
0.9339622641509434,190,False
0.0,191,False
0.9574468085106383,192,False
0.5652173913043478,193,False
1.0,194,False
1.0,195,False
0.9384615384615385,196,False
0.9666666666666667,197,False
0.9347826086956522,198,False
0.9285714285714286,199,False
0.9272727272727272,200,False
0.9253731343283582,201,False
0.971830985915493,202,False
0.9642857142857143,203,False
0.72,204,False
0.9807692307692307,205,False
0.9836065573770492,206,False
0.9917355371900827,207,False
0.44,208,False
0.9387755102040817,209,False
0.9921259842519685,210,False
0.9420289855072463,211,False
0.9789473684210527,212,False
0.75,213,False
0.9880952380952381,214,False
0.7076923076923077,215,False
0.8260869565217391,216,False
0.9154929577464789,217,False
1.0,218,False
0.6615384615384615,219,False
0.75,220,False
0.9365079365079365,221,False
0.9857142857142858,222,False
0.6268656716417911,223,False
0.9846153846153847,224,False
0.3939393939393939,225,False
0.34177215189873417,226,False
0.9746835443037974,227,False
0.96,228,False
0.9811320754716981,229,False
1.0,230,False
0.975609756097561,231,False
0.9166666666666666,232,False
0.9130434782608695,233,False
0.9523809523809523,234,False
0.8955223880597015,235,False
0.9571428571428572,236,False
0.9649122807017544,237,False
0.64,238,False
0.9111111111111111,239,False
0.96875,240,False
0.9444444444444444,241,False
0.5416666666666666,242,False
0.8333333333333334,243,False
0.7291666666666666,244,False
0.46875,245,False
0.9166666666666666,246,False
0.9615384615384616,247,False
0.9666666666666667,248,False
0.5909090909090909,249,False
0.9473684210526315,250,False
1.0,251,False
0.6666666666666666,252,False
0.8620689655172413,253,False
0.7843137254901961,254,False
0.49056603773584906,255,False
1.0,256,False
0.8666666666666667,257,False
0.9193548387096774,258,False
0.8085106382978723,259,False
0.9795918367346939,260,False
1.0,261,False
0.75,262,False
0.975,263,False
0.9508196721311475,264,False
0.723404255319149,265,False
0.8787878787878788,266,False
0.9782608695652174,267,False
0.3684210526315789,268,False
0.8529411764705882,269,False
1.0,270,False
0.6666666666666666,271,False
1.0,272,False
0.9259259259259259,273,False
0.7692307692307693,274,False
0.9761904761904762,275,False
0.9506172839506173,276,False
0.9743589743589743,277,False
0.9583333333333334,278,False
0.9722222222222222,279,False
1.0,280,False
0.7631578947368421,281,False
0.9807692307692307,282,False
0.9230769230769231,283,False
1.0,284,False
0.9855072463768116,285,False
0.9603174603174603,286,False
1.0,287,False
0.9734513274336283,288,False
0.7704918032786885,289,False
0.9791666666666666,290,False
0.0,291,False
1.0,292,False
0.9916666666666667,293,False
0.5081967213114754,294,False
0.9402985074626866,295,False
1.0,296,False
0.9807692307692307,297,False
0.9803921568627451,298,False
1.0,299,False
0.9811320754716981,300,False
0.8461538461538461,301,False
0.8701298701298701,302,False
0.9444444444444444,303,False
0.4090909090909091,304,False
0.9523809523809523,305,False
0.8,306,False
1.0,307,False
1.0,308,False
0.7878787878787878,309,False
0.9805825242718447,310,False
0.4166666666666667,311,False
0.775,312,False
0.9285714285714286,313,False
0.9436619718309859,314,False
0.7317073170731707,315,False
0.8571428571428571,316,False
0.9736842105263158,317,False
0.9565217391304348,318,False
0.9921259842519685,319,False
1.0,320,False
0.7560975609756098,321,False
0.9914529914529915,322,False
0.8125,323,False
0.7297297297297297,324,False
0.9107142857142857,325,False
0.9375,326,False
1.0,327,False
0.896551724137931,328,False
0.9508196721311475,329,False
0.9574468085106383,330,False
1.0,331,False
0.9428571428571428,332,False
0.9538461538461539,333,False
0.6153846153846154,334,False
0.9423076923076923,335,False
0.9642857142857143,336,False
0.6896551724137931,337,False
0.9387755102040817,338,False
0.9807692307692307,339,False
0.9696969696969697,340,False
0.8181818181818182,341,False
0.92,342,False
0.95,343,False
0.7333333333333333,344,False
0.9770114942528736,345,False
0.9523809523809523,346,False
0.9382716049382716,347,False
0.8666666666666667,348,False
1.0,349,False
0.9662921348314607,350,False
0.9512195121951219,351,False
1.0,352,False
1.0,353,False
0.9873417721518988,354,False
0.5652173913043478,355,False
0.9456521739130435,356,False
0.6842105263157895,357,False
0.0,358,False
0.9523809523809523,359,False
0.9076923076923077,360,False
0.6774193548387096,361,False
0.989247311827957,362,False
0.961038961038961,363,False
0.990990990990991,364,False
0.979381443298969,365,False
0.9736842105263158,366,False
0.9803921568627451,367,False
0.5714285714285714,368,False
0.9411764705882353,369,False
0.703125,370,False
0.9886363636363636,371,False
0.9139784946236559,372,False
0.9883720930232558,373,False
0.8888888888888888,374,False
0.07509881422924901,375,False
0.956989247311828,376,False
0.9259259259259259,377,False
0.7333333333333333,378,False
0.7241379310344828,379,False
0.9344262295081968,380,False
1.0,381,False
0.7777777777777778,382,False
0.9545454545454546,383,False
0.6190476190476191,384,False
1.0,385,False
0.9830508474576272,386,False
0.9932885906040269,387,False
0.9594594594594594,388,False
0.7777777777777778,389,False
0.8923076923076924,390,False
0.7878787878787878,391,False
0.6333333333333333,392,False
0.9444444444444444,393,False
0.9310344827586207,394,False
0.821917808219178,395,False
1.0,396,False
1.0,397,False
0.9777777777777777,398,False
0.9506172839506173,399,False
0.6,400,False
0.9565217391304348,401,False
0.9433962264150944,402,False
0.625,403,False
0.9347826086956522,404,False
0.8333333333333334,405,False
1.0,406,False
0.9523809523809523,407,False
0.9545454545454546,408,False
0.9259259259259259,409,False
0.9803921568627451,410,False
0.9864864864864865,411,False
0.963302752293578,412,False
0.6486486486486487,413,False
1.0,414,False
0.9666666666666667,415,False
0.9743589743589743,416,False
0.9393939393939394,417,False
0.9615384615384616,418,False
0.2702702702702703,419,False
1.0,420,False
0.8787878787878788,421,False
0.7241379310344828,422,False
0.7692307692307693,423,False
0.7941176470588235,424,False
0.7906976744186046,425,False
0.9765625,426,False
0.96,427,False
0.9871794871794872,428,False
0.33695652173913043,429,False
0.9719626168224299,430,False
1.0,431,False
0.54,432,False
0.8392857142857143,433,False
0.9651162790697675,434,False
0.4666666666666667,435,False
0.5,436,False
0.9375,437,False
0.875,438,False
0.8888888888888888,439,False
0.9629629629629629,440,False
0.959349593495935,441,False
0.7037037037037037,442,False
0.9775280898876404,443,False
0.46153846153846156,444,False
0.9354838709677419,445,False
0.9523809523809523,446,False
0.9743589743589743,447,False
0.6,448,False
0.5333333333333333,449,False
0.8367346938775511,450,False
0.7307692307692307,451,False
0.3,452,False
0.4166666666666667,453,False
0.78125,454,False
0.9705882352941176,455,False
0.8333333333333334,456,False
0.5142857142857142,457,False
0.8846153846153846,458,False
0.9666666666666667,459,False
0.8026315789473685,460,False
0.96,461,False
0.9587628865979382,462,False
0.9833333333333333,463,False
0.9,464,False
0.9629629629629629,465,False
1.0,466,False
1.0,467,False
0.9473684210526315,468,False
0.9523809523809523,469,False
0.6379310344827587,470,False
0.9791666666666666,471,False
1.0,472,False
0.14855072463768115,473,False
0.9285714285714286,474,False
0.9534883720930233,475,False
1.0,476,False
0.6956521739130435,477,False
0.9803921568627451,478,False
0.9855072463768116,479,False
0.9787234042553191,480,False
0.6666666666666666,481,False
0.3225806451612903,482,False
0.971830985915493,483,False
1.0,484,False
0.9508196721311475,485,False
0.9655172413793104,486,False
0.975,487,False
0.8589743589743589,488,False
1.0,489,False
0.9361702127659575,490,False
0.9714285714285714,491,False
0.9166666666666666,492,False
1.0,493,False
0.7954545454545454,494,False
0.6842105263157895,495,False
0.9824561403508771,496,False
0.6538461538461539,497,False
0.9807692307692307,498,False
0.9850746268656716,499,False
0.9069767441860465,500,False
1.0,501,False
0.9090909090909091,502,False
0.9333333333333333,503,False
0.9375,504,False
0.9259259259259259,505,False
0.4838709677419355,506,False
0.5,507,False
0.8333333333333334,508,False
0.9142857142857143,509,False
0.40425531914893614,510,False
0.391304347826087,511,False
0.625,512,False
1.0,513,False
0.9473684210526315,514,False
0.9682539682539683,515,False
0.9444444444444444,516,False
0.9811320754716981,517,False
0.9571428571428572,518,False
0.9402985074626866,519,False
0.967032967032967,520,False
0.9523809523809523,521,False
0.9310344827586207,522,False
0.9818181818181818,523,False
0.908256880733945,524,False
0.9,525,False
0.9333333333333333,526,False
0.975,527,False
1.0,528,False
1.0,529,False
1.0,530,False
0.9285714285714286,531,False
0.4,532,False
0.2857142857142857,533,False
0.9574468085106383,534,False
0.9782608695652174,535,False
0.9795918367346939,536,False
0.9841269841269841,537,False
0.9152542372881356,538,False
0.9696969696969697,539,False
0.9830508474576272,540,False
1.0,541,False
0.9629629629629629,542,False
0.8095238095238095,543,False
0.958904109589041,544,False
0.7659574468085106,545,False
1.0,546,False
0.987012987012987,547,False
0.9772727272727273,548,False
0.9846153846153847,549,False
0.9591836734693877,550,False
1.0,551,False
0.9659090909090909,552,False
0.96,553,False
0.6307692307692307,554,False
0.3333333333333333,555,False
0.4358974358974359,556,False
0.48,557,False
0.9545454545454546,558,False
0.9516129032258065,559,False
0.8846153846153846,560,False
0.9523809523809523,561,False
0.8666666666666667,562,False
0.5142857142857142,563,False
1.0,564,False
0.8484848484848485,565,False
1.0,566,False
0.9230769230769231,567,False
0.6470588235294118,568,False
0.9512195121951219,569,False
0.7333333333333333,570,False
0.9607843137254902,571,False
0.9210526315789473,572,False
0.9594594594594594,573,False
1.0,574,False
0.6923076923076923,575,False
0.963855421686747,576,False
0.9393939393939394,577,False
0.9876543209876543,578,False
0.9649122807017544,579,False
0.9387755102040817,580,False
0.9900990099009901,581,False
0.5689655172413793,582,False
0.9611650485436893,583,False
0.9393939393939394,584,False
0.9795918367346939,585,False
0.9,586,False
0.8888888888888888,587,False
0.3170731707317073,588,False
1.0,589,False
1.0,590,False
1.0,591,False
0.975,592,False
0.22259136212624583,593,False
0.8837209302325582,594,False
0.7162162162162162,595,False
0.9705882352941176,596,False
0.9565217391304348,597,False
0.08571428571428572,598,False
0.5,599,False
0.9,600,False
0.6538461538461539,601,False
1.0,602,False
0.98,603,False
0.8666666666666667,604,False
0.8571428571428571,605,False
0.96,606,False
0.5,607,False
1.0,608,False
0.8311688311688312,609,False
1.0,610,False
0.819672131147541,611,False
0.967391304347826,612,False
1.0,613,False
0.9868421052631579,614,False
0.5416666666666666,615,False
0.8909090909090909,616,False
0.9841269841269841,617,False
0.921875,618,False
1.0,619,False
0.84375,620,False
1.0,621,False
1.0,622,False
1.0,623,False
0.9387755102040817,624,False
0.8775510204081632,625,False
0.9743589743589743,626,False
0.8235294117647058,627,False
0.8,628,False
0.45714285714285713,629,False
0.9425287356321839,630,False
0.9821428571428571,631,False
0.989010989010989,632,False
0.9487179487179487,633,False
0.9393939393939394,634,False
0.9393939393939394,635,False
0.95,636,False
0.9285714285714286,637,False
0.9142857142857143,638,False
0.9375,639,False
0.9622641509433962,640,False
0.7741935483870968,641,False
0.9,642,False
0.5789473684210527,643,False
0.018083182640144666,644,False
0.7017543859649122,645,False
0.7555555555555555,646,False
0.96875,647,False
0.9787234042553191,648,False
0.8857142857142857,649,False
0.8666666666666667,650,False
0.9487179487179487,651,False
0.9411764705882353,652,False
0.9302325581395349,653,False
0.4482758620689655,654,False
0.990990990990991,655,False
0.9763779527559056,656,False
0.8947368421052632,657,False
0.810126582278481,658,False
0.96,659,False
0.4897959183673469,660,False
0.971830985915493,661,False
0.6818181818181818,662,False
1.0,663,False
0.3333333333333333,664,False
1.0,665,False
1.0,666,False
1.0,667,False
0.9629629629629629,668,False
0.9607843137254902,669,False
0.7439024390243902,670,False
0.9411764705882353,671,False
0.9919354838709677,672,False
0.9767441860465116,673,False
0.75,674,False
1.0,675,False
1.0,676,False
0.8518518518518519,677,False
0.9418604651162791,678,False
0.6842105263157895,679,False
0.8837209302325582,680,False
0.9591836734693877,681,False
0.71875,682,False
1.0,683,False
0.7272727272727273,684,False
0.9038461538461539,685,False
0.9322033898305084,686,False
0.8620689655172413,687,False
0.9420289855072463,688,False
0.75,689,False
0.975,690,False
0.9577464788732394,691,False
0.7368421052631579,692,False
0.9743589743589743,693,False
0.9245283018867925,694,False
0.95,695,False
0.9607843137254902,696,False
0.875,697,False
0.8620689655172413,698,False
0.972972972972973,699,False
0.9883720930232558,700,False
0.8378378378378378,701,False
0.9230769230769231,702,False
0.0625,703,False
0.9669421487603306,704,False
0.6,705,False
0.5526315789473685,706,False
0.8529411764705882,707,False
0.7619047619047619,708,False
0.9701492537313433,709,False
0.9384615384615385,710,False
0.96,711,False
0.9873417721518988,712,False
0.9166666666666666,713,False
0.9354838709677419,714,False
0.9838709677419355,715,False
0.875,716,False
1.0,717,False
1.0,718,False
0.7924528301886793,719,False
0.967741935483871,720,False
0.8780487804878049,721,False
0.9864864864864865,722,False
0.8181818181818182,723,False
0.9864864864864865,724,False
0.95,725,False
0.9230769230769231,726,False
0.971830985915493,727,False
0.9534883720930233,728,False
0.925,729,False
0.8214285714285714,730,False
0.3870967741935484,731,False
0.6896551724137931,732,False
0.9509803921568627,733,False
1.0,734,False
1.0,735,False
0.7941176470588235,736,False
0.8214285714285714,737,False
0.9746835443037974,738,False
0.8852459016393442,739,False
0.9767441860465116,740,False
0.9726027397260274,741,False
0.9411764705882353,742,False
0.8461538461538461,743,False
0.9743589743589743,744,False
0.9047619047619048,745,False
0.9285714285714286,746,False
0.38095238095238093,747,False
0.9814814814814815,748,False
1.0,749,False
0.9666666666666667,750,False
0.5806451612903226,751,False
0.9516129032258065,752,False
0.9591836734693877,753,False
1.0,754,False
0.4247787610619469,755,False
0.021739130434782608,756,False
0.46153846153846156,757,False
0.6774193548387096,758,False
0.6521739130434783,759,False
0.9807692307692307,760,False
0.9838709677419355,761,False
1.0,762,False
0.8028169014084507,763,False
0.9433962264150944,764,False
0.975609756097561,765,False
0.8,766,False
0.5,767,False
0.9464285714285714,768,False
0.9711538461538461,769,False
0.8275862068965517,770,False
0.9866666666666667,771,False
1.0,772,False
0.9489795918367347,773,False
0.9310344827586207,774,False
0.42857142857142855,775,False
0.8461538461538461,776,False
0.98989898989899,777,False
0.9829059829059829,778,False
0.9285714285714286,779,False
0.9944444444444445,780,False
0.972972972972973,781,False
0.23076923076923078,782,False
0.9444444444444444,783,False
1.0,784,False
0.9722222222222222,785,False
0.358974358974359,786,False
0.39436619718309857,787,False
0.5,788,False
0.9629629629629629,789,False
0.9852941176470589,790,False
0.25,791,False
0.8484848484848485,792,False
1.0,793,False
0.782608695652174,794,False
0.9875,795,False
0.8666666666666667,796,False
0.967032967032967,797,False
0.9629629629629629,798,False
0.6923076923076923,799,False
0.9852941176470589,800,False
0.9655172413793104,801,False
0.7884615384615384,802,False
0.98,803,False
0.42857142857142855,804,False
1.0,805,False
0.9855072463768116,806,False
0.07407407407407407,807,False
0.96,808,False
0.9834710743801653,809,False
0.38461538461538464,810,False
0.9545454545454546,811,False
0.07874015748031496,812,False
1.0,813,False
0.68,814,False
0.972972972972973,815,False
0.75,816,False
0.45454545454545453,817,False
0.9514563106796117,818,False
0.9375,819,False
0.9583333333333334,820,False
1.0,821,False
1.0,822,False
1.0,823,False
0.8333333333333334,824,False
0.8823529411764706,825,False
1.0,826,False
0.3548387096774194,827,False
0.9767441860465116,828,False
0.9491525423728814,829,False
1.0,830,False
1.0,831,False
0.9473684210526315,832,False
0.7017543859649122,833,False
0.9591836734693877,834,False
0.42857142857142855,835,False
0.9666666666666667,836,False
1.0,837,False
1.0,838,False
0.9647058823529412,839,False
0.9861111111111112,840,False
0.8484848484848485,841,False
0.9090909090909091,842,False
0.9626865671641791,843,False
0.9375,844,False
0.88,845,False
1.0,846,False
0.9428571428571428,847,False
0.8636363636363636,848,False
0.5416666666666666,849,False
0.3170731707317073,850,False
0.2777777777777778,851,False
1.0,852,False
0.7027027027027027,853,False
0.7662337662337663,854,False
0.75,855,False
0.9375,856,False
1.0,857,False
0.9753086419753086,858,False
0.9923076923076923,859,False
0.96,860,False
0.9885057471264368,861,False
0.7142857142857143,862,False
0.6538461538461539,863,False
0.5,864,False
0.7272727272727273,865,False
0.8974358974358975,866,False
0.75,867,False
0.058823529411764705,868,False
0.84,869,False
0.9696969696969697,870,False
0.9696969696969697,871,False
1.0,872,False
0.746268656716418,873,False
1.0,874,False
0.9891304347826086,875,False
0.945054945054945,876,False
1.0,877,False
0.8571428571428571,878,False
0.987012987012987,879,False
0.9156626506024096,880,False
0.9333333333333333,881,False
0.9310344827586207,882,False
0.9108910891089109,883,False
0.156,884,False
0.9871794871794872,885,False
0.7777777777777778,886,False
0.9375,887,False
0.9529411764705882,888,False
0.9736842105263158,889,False
0.9545454545454546,890,False
0.8,891,False
0.85,892,False
1.0,893,False
0.9166666666666666,894,False
1.0,895,False
0.8918918918918919,896,False
1.0,897,False
0.7083333333333334,898,False
0.6470588235294118,899,False
0.9215686274509803,900,False
0.9649122807017544,901,False
0.7794117647058824,902,False
0.627906976744186,903,False
0.9354838709677419,904,False
0.0,905,False
1.0,906,False
0.926829268292683,907,False
0.9733333333333334,908,False
0.9795918367346939,909,False
0.9583333333333334,910,False
0.8405797101449275,911,False
0.7413793103448276,912,False
0.7741935483870968,913,False
0.9615384615384616,914,False
0.9245283018867925,915,False
0.9821428571428571,916,False
0.90625,917,False
0.8586956521739131,918,False
0.9298245614035088,919,False
0.8611111111111112,920,False
0.9111111111111111,921,False
0.971830985915493,922,False
0.8620689655172413,923,False
0.9722222222222222,924,False
0.9487179487179487,925,False
0.7941176470588235,926,False
0.5238095238095238,927,False
0.9649122807017544,928,False
0.9516129032258065,929,False
1.0,930,False
1.0,931,False
0.9811320754716981,932,False
0.7837837837837838,933,False
0.8823529411764706,934,False
0.86,935,False
1.0,936,False
0.9130434782608695,937,False
0.6190476190476191,938,False
0.9880952380952381,939,False
0.9444444444444444,940,False
0.9629629629629629,941,False
1.0,942,False
0.9722222222222222,943,False
0.9555555555555556,944,False
0.7272727272727273,945,False
1.0,946,False
0.9047619047619048,947,False
0.696969696969697,948,False
1.0,949,False
0.7666666666666667,950,False
1.0,951,False
0.9666666666666667,952,False
0.5,953,False
0.9354838709677419,954,False
0.48148148148148145,955,False
0.926829268292683,956,False
0.9571428571428572,957,False
0.967741935483871,958,False
0.9,959,False
0.9772727272727273,960,False
0.9558823529411765,961,False
0.9827586206896551,962,False
0.9727272727272728,963,False
1.0,964,False
0.9848484848484849,965,False
1.0,966,False
0.9619047619047619,967,False
0.9811320754716981,968,False
0.3269230769230769,969,False
0.9921259842519685,970,False
0.9858156028368794,971,False
0.45,972,False
0.9746835443037974,973,False
0.4722222222222222,974,False
1.0,975,False
0.9285714285714286,976,False
0.6,977,False
0.9333333333333333,978,False
0.9318181818181818,979,False
1.0,980,False
0.5714285714285714,981,False
1.0,982,False
0.9310344827586207,983,False
0.8181818181818182,984,False
0.44680851063829785,985,False
0.9605263157894737,986,False
0.7777777777777778,987,False
0.96,988,False
0.7419354838709677,989,False
0.9803921568627451,990,False
0.92,991,False
0.9565217391304348,992,False
0.5483870967741935,993,False
0.1875,994,False
0.5789473684210527,995,False
0.8214285714285714,996,False
1.0,997,False
0.7368421052631579,998,False
0.9166666666666666,999,False
0.9259259259259259,1000,False
0.9523809523809523,1001,False
0.9245283018867925,1002,False
0.8823529411764706,1003,False
0.9896907216494846,1004,False
0.9534883720930233,1005,False
1.0,1006,False
1.0,1007,False
0.9032258064516129,1008,False
0.6818181818181818,1009,False
0.10377358490566038,1010,False
1.0,1011,False
0.7714285714285715,1012,False
0.9464285714285714,1013,False
0.9411764705882353,1014,False
1.0,1015,False
0.9807692307692307,1016,False
0.8709677419354839,1017,False
0.9795918367346939,1018,False
0.9696969696969697,1019,False
0.6176470588235294,1020,False
0.4339622641509434,1021,False
0.9545454545454546,1022,False
0.8823529411764706,1023,False
0.9666666666666667,1024,False
0.45454545454545453,1025,False
0.9847328244274809,1026,False
0.9794520547945206,1027,False
1.0,1028,False
1.0,1029,False
0.975,1030,False
1.0,1031,False
1.0,1032,False
0.4788732394366197,1033,False
0.6904761904761905,1034,False
0.5263157894736842,1035,False
1.0,1036,False
0.0,1037,False
0.9428571428571428,1038,False
0.9888888888888889,1039,False
0.9833333333333333,1040,False
0.5970149253731343,1041,False
0.42857142857142855,1042,False
0.8840579710144928,1043,False
0.8620689655172413,1044,False
0.9767441860465116,1045,False
0.0,1046,False
0.9666666666666667,1047,False
1.0,1048,False
0.9166666666666666,1049,False
0.9666666666666667,1050,False
0.9428571428571428,1051,False
0.2857142857142857,1052,False
1.0,1053,False
1.0,1054,False
0.9166666666666666,1055,False
1.0,1056,False
0.9545454545454546,1057,False
0.9622641509433962,1058,False
0.9,1059,False
0.84,1060,False
0.96,1061,False
0.7407407407407407,1062,False
0.8928571428571429,1063,False
0.991304347826087,1064,False
0.7647058823529411,1065,False
1.0,1066,False
0.975609756097561,1067,False
0.8947368421052632,1068,False
1.0,1069,False
1.0,1070,False
0.7830188679245284,1071,False
0.8813559322033898,1072,False
0.6296296296296297,1073,False
0.9797979797979798,1074,False
0.9230769230769231,1075,False
0.9814814814814815,1076,False
0.76,1077,False
0.22727272727272727,1078,False
1.0,1079,False
0.9534883720930233,1080,False
0.631578947368421,1081,False
0.8717948717948718,1082,False
0.94,1083,False
0.9615384615384616,1084,False
0.9375,1085,False
0.9855072463768116,1086,False
0.9583333333333334,1087,False
1.0,1088,False
0.9777777777777777,1089,False
0.967391304347826,1090,False
0.8867924528301887,1091,False
0.9852941176470589,1092,False
0.98989898989899,1093,False
1.0,1094,False
0.84,1095,False
0.7777777777777778,1096,False
0.6545454545454545,1097,False
0.5,1098,False
1.0,1099,False
0.9708029197080292,1100,False
0.8311688311688312,1101,False
0.07142857142857142,1102,False
0.3684210526315789,1103,False
0.7894736842105263,1104,False
0.10256410256410256,1105,False
0.9705882352941176,1106,False
0.9142857142857143,1107,False
0.9375,1108,False
0.6551724137931034,1109,False
0.9553571428571429,1110,False
0.7948717948717948,1111,False
0.9863013698630136,1112,False
0.9782608695652174,1113,False
0.5217391304347826,1114,False
1.0,1115,False
0.8666666666666667,1116,False
0.9827586206896551,1117,False
0.0,1118,False
0.926829268292683,1119,False
0.9333333333333333,1120,False
0.9838709677419355,1121,False
0.0,1122,False
0.6842105263157895,1123,False
0.9382716049382716,1124,False
0.9538461538461539,1125,False
0.9882352941176471,1126,False
0.9782608695652174,1127,False
1.0,1128,False
0.6428571428571429,1129,False
0.9466666666666667,1130,False
0.9555555555555556,1131,False
1.0,1132,False
0.9587628865979382,1133,False
0.7875,1134,False
0.96,1135,False
1.0,1136,False
1.0,1137,False
0.24285714285714285,1138,False
0.72,1139,False
0.9692307692307692,1140,False
0.9714285714285714,1141,False
0.7419354838709677,1142,False
0.42857142857142855,1143,False
0.6086956521739131,1144,False
0.7040816326530612,1145,False
0.953125,1146,False
1.0,1147,False
0.8974358974358975,1148,False
0.9787234042553191,1149,False
0.9777777777777777,1150,False
0.9393939393939394,1151,False
0.9444444444444444,1152,False
0.32558139534883723,1153,False
0.3235294117647059,1154,False
0.9696969696969697,1155,False
0.9367088607594937,1156,False
0.6060606060606061,1157,False
1.0,1158,False
0.8660714285714286,1159,False
0.9555555555555556,1160,False
0.9574468085106383,1161,False
1.0,1162,False
0.9777777777777777,1163,False
1.0,1164,False
0.9726027397260274,1165,False
0.9302325581395349,1166,False
0.5168539325842697,1167,False
0.9574468085106383,1168,False
0.9512195121951219,1169,False
0.9565217391304348,1170,False
0.5283018867924528,1171,False
0.3137254901960784,1172,False
0.983739837398374,1173,False
0.9666666666666667,1174,False
0.9871794871794872,1175,False
0.5454545454545454,1176,False
0.8235294117647058,1177,False
0.9791666666666666,1178,False
0.9411764705882353,1179,False
0.875,1180,False
